"","ENTREZID","SYMBOL"
"18312","268390","Ahsa2"
"18313","67103","Ptgr1"
"18314","77783","A930008B05Rik"
"18315","75443","Fam236e"
"18316","237858","Trarg1"
"18317","18725","Pira2"
"18318","380787","Lbhd2"
"18319","76167","Snrnp35"
"18320","12355","Nr1i3"
"18321","56015","Or13j1"
"18322","71920","Epgn"
"18323","56075","Pdss1"
"18324","71326","Treml1"
"18325","19054","Ppp2r3d"
"18326","67740","4930588J15Rik"
"18327","328779","Hs3st6"
"18328","72669","2810032G03Rik"
"18329","19009","Pou6f1"
"18330","68185","Coa4"
"18331","19217","Ptger2"
"18332","74453","Cfap53"
"18333","104174","Gldc"
"18334","66206","1110059E24Rik"
"18335","14466","Gba1"
"18336","20471","Six1"
"18337","19110","Prl4a1"
"18338","68949","Zfas1"
"18339","100504309","Smim27"
"18340","114229","Kiss1r"
"18341","67704","1810037I17Rik"
"18342","407830","BC010981"
"18343","71181","4933411E06Rik"
"18344","50773","Nt5c"
"18345","68594","1110018F16Rik"
"18346","12909","Crcp"
"18347","107686","Snrpd2"
"18348","399609","C130046K22Rik"
"18349","71529","Kazn"
"18350","93734","Mpv17l"
"18351","67718","Lce1h"
"18352","319885","Zcchc7"
"18353","13179","Dcn"
"18354","224671","Btbd9"
"18355","320202","Lefty2"
"18356","80910","Gpr84"
"18357","52665","Echdc1"
"18358","268958","Capn11"
"18359","73791","4930404K06Rik"
"18360","12626","Cetn3"
"18361","71656","4930513L20Rik"
"18362","13449","Dok2"
"18363","218506","Mrps27"
"18364","100504626","Gm16364"
"18365","20776","Tmie"
"18366","71960","Myh14"
"18367","102635639","Gm32926"
"18368","432940","Otulin"
"18369","11830","Aqp5"
"18370","54486","Hpgds"
"18371","78070","Cpt1c"
"18372","76624","1700099I09Rik"
"18373","59008","Anapc5"
"18374","93967","Klra20"
"18375","69387","Dnajb13"
"18376","70725","6330411D24Rik"
"18377","101056236","Gm29805"
"18378","320119","Rps6kc1"
"18379","66737","4921534H16Rik"
"18380","69221","2410006H16Rik"
"18381","226830","Smyd2"
"18382","13170","Dbp"
"18383","73610","Zfp433"
"18384","54651","Usp27x"
"18385","70624","5730507A11Rik"
"18386","20202","S100a9"
"18387","231946","Fam221a"
"18388","234664","Nae1"
"18389","15982","Ifrd1"
"18390","70477","5730407O05Rik"
"18391","74246","Gale"
"18392","239170","Fhip2b"
"18393","15497","Hsd3b6"
"18394","18729","Pira6"
"18395","26395","Map2k1"
"18396","56690","Mlycd"
"18397","234396","Ankle1"
"18398","67217","L3hypdh"
"18399","76485","Glt8d1"
"18400","242737","Oog4"
"18401","19374","Rag2"
"18402","68011","Snrpg"
"18403","26388","Ifi202b"
"18404","13884","Ces1c"
"18405","13909","Ces3b"
"18406","102634995","Gm32444"
"18407","72657","Selenoh"
"18408","237411","Zfp938"
"18409","73255","1700026J12Rik"
"18410","232906","Arhgap35"
"18411","75444","Ccdc192"
"18412","72389","2310050P20Rik"
"18413","654409","Stk35os1"
"18414","432995","Smim22"
"18415","213541","Ythdf2"
"18416","235300","Tlcd5"
"18417","226841","Vash2"
"18418","74407","Odad4"
"18419","70192","Cd209g"
"18420","76052","5830445D09Rik"
"18421","106565","Dlk2"
"18422","26563","Ror1"
"18423","73047","Camk2n2"
"18424","56273","Pex14"
"18425","108927","Lhfpl6"
"18426","50722","Dkkl1"
"18427","110816","Pwp2"
"18428","170765","Ripply3"
"18429","194268","Airim"
"18430","30878","Apln"
"18431","12288","Cacna1c"
"18432","69281","Spata4"
"18433","71617","Armh3"
"18434","20703","Serpina1d"
"18435","74547","9030622M22Rik"
"18436","14319","Fth1"
"18437","100042588","Gm3916"
"18438","100039864","Snhg12"
"18439","100034251","Wfdc17"
"18440","56698","Phax"
"18441","97314","C81608"
"18442","232791","Cnot3"
"18443","381914","B230311B06Rik"
"18444","52363","D9Ertd596e"
"18445","30930","Vps26a"
"18446","252830","Obox6"
"18447","99334","Zscan29"
"18448","107770","Tm6sf2"
"18449","227327","B3gnt7"
"18450","72361","Ces2g"
"18451","75581","Yipf7"
"18452","16373","Irx3"
"18453","74188","Prl8a8"
"18454","70987","4931413K12Rik"
"18455","17155","Man1a"
"18456","66387","Nudt8"
"18457","240613","Brd10"
"18458","670533","Krtap9-22"
"18459","50908","C1s1"
"18460","71133","4933422A05Rik"
"18461","76411","Ift43"
"18462","210145","Irgc"
"18463","13542","Dvl1"
"18464","99627","AI447881"
"18465","78725","Ly6g6g"
"18466","72693","Zcchc12"
"18467","74692","4930442P07Rik"
"18468","74293","1700095J03Rik"
"18469","97142","C77905"
"18470","23986","Eci2"
"18471","232973","Lypd4"
"18472","210801","Unc5d"
"18473","53321","Cntnap1"
"18474","170677","Cdhr1"
"18475","26945","Tpsg1"
"18476","17101","Lyst"
"18477","74150","Slc35f5"
"18478","237987","Otop2"
"18479","234757","BC024137"
"18480","52356","D1Ertd507e"
"18481","68971","Tamm41"
"18482","107771","Bmyc"
"18483","320453","Dlx4os"
"18484","12748","Clk2"
"18485","666504","Tmem249"
"18486","16534","Kcnn4"
"18487","106618","Wdr90"
"18488","20287","Sct"
"18489","244209","Cyp2r1"
"18490","208177","Phldb2"
"18491","17938","Naca"
"18492","432842","LOC432842"
"18493","234875","Ttc13"
"18494","18636","Cfp"
"18495","17970","Ncf2"
"18496","20941","Svs4"
"18497","14944","Gzmg"
"18498","242607","Slc1a7"
"18499","78403","2900041M22Rik"
"18500","211232","Cpne9"
"18501","107829","Thoc5"
"18502","94091","Trim11"
"18503","75141","Rasd2"
"18504","654795","Sdr39u1"
"18505","78372","Snrnp25"
"18506","102631925","Gm12289"
"18507","217837","Itpk1"
"18508","236733","Usp11"
"18509","73679","Tex19.1"
"18510","13075","Cyp19a1"
"18511","14297","Fxn"
"18512","12789","Cnga2"
"18513","66990","Tmem134"
"18514","105244158","1700024J04Rik"
"18515","73009","2900057B20Rik"
"18516","68028","Rpl22l1"
"18517","100037282","Rsph3b"
"18518","15423","Hoxc4"
"18519","74056","4933402E15Rik"
"18520","67801","Pllp"
"18521","18119","Nodal"
"18522","20255","Scg3"
"18523","70853","Vwa3b"
"18524","75860","Tex26"
"18525","100678","Psph"
"18526","217430","Slc66a3"
"18527","70281","2310068J16Rik"
"18528","102638354","Gm34939"
"18529","209416","Gpkow"
"18530","21819","Tg"
"18531","28078","Prl5a1"
"18532","241489","Pde11a"
"18533","76056","5830443J22Rik"
"18534","13682","Eif4a2"
"18535","74400","Zfp819"
"18536","101243624","Gm29811"
"18537","103534","Mgat4b"
"18538","73603","Trp53tg5"
"18539","17085","Ly9"
"18540","16783","Lamp1"
"18541","93893","Pcdhb22"
"18542","23854","Def8"
"18543","17948","Naip2"
"18544","100503690","Gm19835"
"18545","65221","Slc15a3"
"18546","12028","Bax"
"18547","319965","Cc2d1b"
"18548","72531","2610317O13Rik"
"18549","107242","AI837181"
"18550","12794","Cnih2"
"18551","276952","Rasl10b"
"18552","27370","Rps26"
"18553","171470","D8Ertd28e"
"18554","11766","Ap1g2"
"18555","71130","Sh2d6"
"18556","84543","Sval2"
"18557","29806","Limd1"
"18558","98752","Fcrla"
"18559","100043213","5330434G04Rik"
"18560","77592","4931406H21Rik"
"18561","16980","Lrrn2"
"18562","99814","AU022436"
"18563","233067","Lrfn3"
"18564","231290","Slc10a4"
"18565","108853","Mtrf1l"
"18566","26382","Fgd2"
"18567","320633","Zbtb26"
"18568","66091","Ndufa3"
"18569","71709","Syde1"
"18570","666182","Gm7967"
"18571","23963","Tenm1"
"18572","229707","Strip1"
"18573","210582","Coq10a"
"18574","15214","Hey2"
"18575","223881","Rnd1"
"18576","53313","Atp2a3"
"18577","72020","Zfp654"
"18578","170763","Zfp87"
"18579","78520","C330022C24Rik"
"18580","27274","Zfp354b"
"18581","67311","Nanp"
"18582","75342","4930556J24Rik"
"18583","14377","G6pc1"
"18584","67522","1700097N02Rik"
"18585","233806","Ldaf1"
"18586","54624","Paf1"
"18587","68395","H2-Q8"
"18588","17826","Fam89b"
"18589","12768","Ccr1"
"18590","27028","Ermap"
"18591","213783","Plekhg1"
"18592","100163","Pafah2"
"18593","99503","AA517023"
"18594","209011","Sirt7"
"18595","56420","Ppp4c"
"18596","74498","Gorasp1"
"18597","16543","Mdfic"
"18598","17927","Myod1"
"18599","77193","A930030B08Rik"
"18600","239447","Colec10"
"18601","52546","D12Ertd247e"
"18602","100503265","Gm19619"
"18603","269615","Plch2"
"18604","100037278","Niban3"
"18605","72307","2510002D24Rik"
"18606","100502694","Gm19325"
"18607","72128","2610008E11Rik"
"18608","22094","Tshb"
"18609","219228","Pcdh17"
"18610","13077","Cyp1a2"
"18611","102632268","Gm26974"
"18612","12705","Cited1"
"18613","28113","Tinf2"
"18614","228368","Slc35c1"
"18615","227721","Plpp7"
"18616","28030","Gfm1"
"18617","20620","Plk2"
"18618","230967","Cep104"
"18619","213573","Cracr2b"
"18620","271457","Rab5a"
"18621","77316","C030011L09Rik"
"18622","74621","4930432L08Rik"
"18623","71862","Gpr160"
"18624","100040591","Kcnj13"
"18625","12613","Cel"
"18626","320983","B130019D13Rik"
"18627","195208","Dcdc2a"
"18628","55950","Bri3"
"18629","320817","Atad2b"
"18630","85030","Tnfrsf25"
"18631","74105","Gga2"
"18632","12969","Crygf"
"18633","77028","4921520E09Rik"
"18634","140557","Smc1b"
"18635","224904","Micos13"
"18636","414067","AY512915"
"18637","97452","C78452"
"18638","53622","Krt85"
"18639","58200","Ppp1r1a"
"18640","17164","Mapkapk2"
"18641","108114","Slc22a7"
"18642","107732","Mrpl10"
"18643","210045","Nlrp4b"
"18644","319266","A130010J15Rik"
"18645","70248","Dazap1"
"18646","76357","Trmt5"
"18647","67471","Gpatch1"
"18648","75802","4930458D05Rik"
"18649","19171","Psmb10"
"18650","69392","1700024P12Rik"
"18651","12964","Cryga"
"18652","66337","Fam229b"
"18653","12869","Cox8b"
"18654","105244535","Gm40128"
"18655","232164","Paip2b"
"18656","26961","Rpl8"
"18657","30800","Mmp20"
"18658","217030","Synrg"
"18659","101023","Zfp513"
"18660","104936","AU017263"
"18661","50501","Prok2"
"18662","67909","Galntl5"
"18663","268935","Scube3"
"18664","12785","Cnbp"
"18665","20730","Spink1"
"18666","230576","Ttc22"
"18667","104721","Ddx1"
"18668","23918","Impdh2"
"18669","381974","Mrgprg"
"18670","69690","2310057B04Rik"
"18671","105278","Cdk20"
"18672","330319","Wipf3"
"18673","76560","Prss8"
"18674","269233","Fam171a1"
"18675","70843","Krt28"
"18676","52193","D15Ertd50e"
"18677","72584","Cul4b"
"18678","404634","Macroh2a2"
"18679","252966","Cables2"
"18680","21888","Tle4"
"18681","58239","Dexi"
"18682","654788","4732440D04Rik"
"18683","73309","Spanxn4"
"18684","75485","1700010B08Rik"
"18685","17533","Mrc1"
"18686","170776","Cd209c"
"18687","67596","Tespa1"
"18688","53422","Ybx2"
"18689","70857","4921509J17Rik"
"18690","23957","Nr0b2"
"18691","13024","Ctla2a"
"18692","69726","Smyd3"
"18693","14916","Guca2b"
"18694","114566","Krt82"
"18695","105246441","4933434P08Rik"
"18696","99296","Hrh3"
"18697","76971","Sult2a8"
"18698","52184","Odf2l"
"18699","56753","Tacstd2"
"18700","76679","5330417H12Rik"
"18701","320133","6030445D17Rik"
"18702","17123","Madcam1"
"18703","216963","Git1"
"18704","210762","Ppp1r36"
"18705","320716","D430047D06Rik"
"18706","74042","Phf8l"
"18707","52508","D14Ertd574e"
"18708","14756","Gpld1"
"18709","228889","Ddx27"
"18710","68180","Hyi"
"18711","55989","Nop58"
"18712","68794","Flnc"
"18713","105245705","Anxa11os"
"18714","68978","1500002I01Rik"
"18715","100793","AU015619"
"18716","76484","Kndc1"
"18717","67634","Ftmt"
"18718","19944","Rpl29"
"18719","106059","A430088P11Rik"
"18720","320876","D930002L09Rik"
"18721","75509","1700020N15Rik"
"18722","66483","Rpl36al"
"18723","67188","Sgms1os1"
"18724","56458","Foxo1"
"18725","74554","9130002K18Rik"
"18726","66146","Maco1"
"18727","245847","Amdhd2"
"18728","238726","Fam81b"
"18729","59036","Dact1"
"18730","235628","Prss42"
"18731","20787","Srebf1"
"18732","12321","Calu"
"18733","73806","4930406D18Rik"
"18734","269473","Lrig2"
"18735","666926","Gm8369"
"18736","97072","C79256"
"18737","102632682","Gm38448"
"18738","98221","Eif3m"
"18739","18405","Orm1"
"18740","319642","Rab9b"
"18741","230163","Aldob"
"18742","19733","Rgn"
"18743","105440","Kctd9"
"18744","97158","C79562"
"18745","233489","Picalm"
"18746","140762","C87926"
"18747","241128","Fam124b"
"18748","77358","9430069I07Rik"
"18749","227618","Lrrc26"
"18750","20420","Shd"
"18751","213171","Prss27"
"18752","72789","Veph1"
"18753","67840","Mrpl57"
"18754","110826","Etfb"
"18755","74617","Scpep1"
"18756","194309","Vps37d"
"18757","97863","Fam8a1"
"18758","16189","Il4"
"18759","240186","Zfp438"
"18760","66409","Rsl1d1"
"18761","27083","Xlr4b"
"18762","15499","Hsf1"
"18763","394434","Ugt1a9"
"18764","14123","Fbrs"
"18765","243963","Zfp473"
"18766","20682","Sox9"
"18767","20400","Sh2d1a"
"18768","75740","Egfem1"
"18769","12190","Brca2"
"18770","636104","Cfap47"
"18771","53325","Banp"
"18772","381785","Gm1070"
"18773","12036","Bcat2"
"18774","170771","Khdrbs2"
"18775","385377","Pnma5"
"18776","320474","E030042O20Rik"
"18777","21923","Tnc"
"18778","67402","Txndc8"
"18779","67516","Kctd4"
"18780","21770","Ppp2r5d"
"18781","78242","Spink12"
"18782","381590","Pramel32"
"18783","20194","S100a10"
"18784","93735","Wnt16"
"18785","17347","Mknk2"
"18786","11595","Acan"
"18787","23789","Coro1b"
"18788","104458","Rars1"
"18789","19674","Rcvrn"
"18790","11984","Atp6v0c"
"18791","227231","Cps1"
"18792","24047","Ccl19"
"18793","101513","Mob2"
"18794","14590","Ggh"
"18795","226922","Kcnq5"
"18796","244183","Trim30b"
"18797","80876","Ifitm2"
"18798","101497","Plekhg2"
"18799","78405","Ntf5"
"18800","14728","Lilrb4a"
"18801","208194","Exog"
"18802","77209","8030453O22Rik"
"18803","11966","Atp6v1b2"
"18804","74644","4930426D05Rik"
"18805","620695","Gm13889"
"18806","110006","Gusb"
"18807","75359","4930555F03Rik"
"18808","100124698","Trbv29"
"18809","74675","Ptchd3"
"18810","74619","4930432B10Rik"
"18811","319470","C530025M09Rik"
"18812","11532","Adh5"
"18813","233315","Mtmr10"
"18814","13688","Eif4ebp2"
"18815","235461","Mindy2"
"18816","215512","Fam117a"
"18817","21939","Cd40"
"18818","319710","Frmd6"
"18819","20760","Sprr2f"
"18820","194388","Tet3"
"18821","101498","AI194348"
"18822","69189","Mcemp1"
"18823","22750","Zfp9"
"18824","270086","Ogfod1"
"18825","76963","2310076G05Rik"
"18826","15496","Hsd3b5"
"18827","14239","Foxs1"
"18828","67186","Rplp2"
"18829","72236","Tsnaxip1"
"18830","105245873","Gm15938"
"18831","319481","Wdr59"
"18832","18160","Npr1"
"18833","71234","4933427E13Rik"
"18834","238323","Rps6kl1"
"18835","55925","Syt8"
"18836","71704","Arhgef3"
"18837","633640","Tmem267"
"18838","11807","Apoa2"
"18839","77533","C030034I22Rik"
"18840","68948","Fam216a"
"18841","213350","Gatd1"
"18842","16069","Jchain"
"18843","70133","2210406H18Rik"
"18844","16775","Lama4"
"18845","97503","W91776"
"18846","65079","Rtn4r"
"18847","74563","Rasgef1c"
"18848","73407","Spmip8"
"18849","67621","Bend5"
"18850","319699","9530051E23Rik"
"18851","20717","Serpina3m"
"18852","102635783","Gm11266"
"18853","269831","Tspan12"
"18854","83558","Tex11"
"18855","237758","Zfp454"
"18856","13424","Dync1h1"
"18857","16202","Ilk"
"18858","14711","Gnmt"
"18859","110323","Cox6b1"
"18860","269717","Orai2"
"18861","72282","1810062G17Rik"
"18862","77043","4632433K11Rik"
"18863","83965","Enpp5"
"18864","74470","Cep72"
"18865","330355","Dnah6"
"18866","69724","Rnaseh2a"
"18867","102631981","Gm30173"
"18868","27389","Dusp13b"
"18869","21380","Tbx1"
"18870","110109","Nop2"
"18871","67574","Alg13"
"18872","215748","Cnksr3"
"18873","20469","Sipa1"
"18874","216225","Slc5a8"
"18875","53608","Map3k6"
"18876","100504156","Fam181a"
"18877","20555","Slfn1"
"18878","246082","Defb15"
"18879","56086","Set"
"18880","211986","Tmem18"
"18881","57741","Noc2l"
"18882","225875","Lrfn4"
"18883","67339","1700066J03Rik"
"18884","103213","Traf3ip2"
"18885","70870","4921516I12Rik"
"18886","52626","Cdkn2aipnl"
"18887","76580","Mib2"
"18888","100502933","Gm19461"
"18889","72505","2610319H10Rik"
"18890","53897","Gal3st1"
"18891","234130","Dkk4"
"18892","246085","Defb10"
"18893","22307","Vmn2r10"
"18894","235973","Pate14"
"18895","70788","Klhl30"
"18896","67220","Plekho1"
"18897","67712","Slc25a37"
"18898","216860","Neurl4"
"18899","68634","Tm2d3"
"18900","64136","Sdf2l1"
"18901","216343","Tph2"
"18902","68328","Rab13"
"18903","12493","Cd37"
"18904","17292","Mesp1"
"18905","76992","Fam219aos"
"18906","319525","D330013E07Rik"
"18907","170823","Glmn"
"18908","67475","Ero1b"
"18909","107449","Unc5b"
"18910","210808","Lacc1"
"18911","11761","Aox1"
"18912","403202","A430093F15Rik"
"18913","381218","Spata6l"
"18914","69696","Krtap13-21"
"18915","74361","4931429L15Rik"
"18916","15962","Ifna1"
"18917","52208","D9Ertd292e"
"18918","20249","Scd1"
"18919","14865","Gstm4"
"18920","232989","Hnrnpul1"
"18921","74456","4933424G05Rik"
"18922","118451","Mrps2"
"18923","97383","C80278"
"18924","56847","Aldh1a3"
"18925","100206","Adprs"
"18926","74461","4933416A02Rik"
"18927","14904","Gtpbp1"
"18928","66815","Mcub"
"18929","218877","Sema3g"
"18930","223473","Nipal2"
"18931","77006","Ddrgk1"
"18932","56382","Rab9"
"18933","76998","Fbxw27"
"18934","13478","Dpagt1"
"18935","83556","Tex16"
"18936","13014","Cstb"
"18937","81906","Cyp4x1"
"18938","75665","Bicdl1"
"18939","72184","Klhl35"
"18940","102022","Ces2a"
"18941","20405","Sh3gl1"
"18942","242721","Klhdc7a"
"18943","69993","Chn2"
"18944","78118","4930451I11Rik"
"18945","100417514","Adh6b"
"18946","270028","Nalf1"
"18947","94229","Slc4a10"
"18948","74467","Pus10"
"18949","15564","Htr5b"
"18950","66127","1110014L15Rik"
"18951","382089","Ripply2"
"18952","66438","Hamp2"
"18953","65961","Utp3"
"18954","70209","Tmem143"
"18955","109212","Pimreg"
"18956","109046","6430501K19Rik"
"18957","56183","Nmu"
"18958","226153","Twnk"
"18959","58804","Cdc42ep5"
"18960","20930","Surf1"
"18961","223921","Aaas"
"18962","69185","Dtwd1"
"18963","75255","4930562F07Rik"
"18964","12479","Cd1d1"
"18965","17312","Clec10a"
"18966","68995","Mcts1"
"18967","21825","Thbs1"
"18968","12587","Mia"
"18969","16816","Lcat"
"18970","68279","Mcoln2"
"18971","12266","C3"
"18972","13017","Ctbp2"
"18973","64385","Cyp4f14"
"18974","18369","Or52a5"
"18975","20290","Ccl1"
"18976","276905","Armc7"
"18977","97852","C76938"
"18978","18173","Slc11a1"
"18979","101148","Bmt2"
"18980","240168","Rasgrp3"
"18981","73872","4930423M02Rik"
"18982","52604","D13Ertd324e"
"18983","15485","Hsd17b1"
"18984","100504268","2310005A03Rik"
"18985","56727","Miox"
"18986","628951","Gm6936"
"18987","69303","1700001G11Rik"
"18988","228715","Smim26"
"18989","19186","Psme1"
"18990","11838","Arc"
"18991","13087","Cyp2a5"
"18992","71520","Grap"
"18993","56480","Tbk1"
"18994","20931","Surf2"
"18995","74315","Rnf145"
"18996","71217","4933431I19Rik"
"18997","20418","Shc3"
"18998","12943","Pcdha10"
"18999","76645","Pkd1l2"
"19000","20850","Stat5a"
"19001","97008","C80918"
"19002","17394","Mmp8"
"19003","246791","Obox3"
"19004","75163","4930542C16Rik"
"19005","71348","5430439M09Rik"
"19006","233038","Nccrp1"
"19007","66061","Dynlt2b"
"19008","98828","Cdc123"
"19009","83703","Dbr1"
"19010","77433","Redrum"
"19011","20181","Rxra"
